emp_id,avg_training_score,retention
41175,0.0,False
41176,57.0,True
41177,48.0,False
41179,86.0,True
41180,82.0,True
41181,47.0,False
41182,80.0,True
41185,70.0,True
41187,58.0,True
41188,55.0,True
41190,50.0,False
41192,0.0,False
41194,57.0,True
41196,51.0,True
41197,86.0,True
41199,53.0,True
41200,52.0,True
41202,80.0,True
41206,83.0,True
41208,59.0,True
41209,98.0,True
41211,51.0,True
41212,69.0,True
41213,47.0,False
41214,62.0,True
41217,62.0,True
41218,58.0,True
41223,83.0,True
41224,83.0,True
41225,0.0,False
41226,86.0,True
41227,62.0,True
41228,49.0,False
41229,88.0,True
41230,78.0,True
41231,48.0,False
41232,53.0,True
41233,60.0,True
41234,62.0,True
41235,78.0,True
41237,63.0,True
41238,0.0,False
41239,46.0,False
41240,89.0,True
41241,0.0,False
41242,53.0,True
41243,51.0,True
41244,69.0,True
41245,46.0,False
41246,62.0,True
41247,55.0,True
41248,77.0,True
41250,81.0,True
41251,82.0,True
41252,67.0,True
41255,81.0,True
41256,64.0,True
41257,55.0,True
41259,64.0,True
41260,86.0,True
41261,80.0,True
41262,85.0,True
41263,87.0,True
41264,80.0,True
41267,48.0,False
41268,52.0,True
41269,66.0,True
41271,48.0,False
41272,50.0,False
41274,46.0,False
41275,60.0,True
41276,49.0,False
41277,70.0,True
41278,71.0,True
41279,48.0,False
41280,52.0,True
41281,50.0,False
41283,0.0,False
41284,60.0,True
41285,80.0,True
41286,46.0,False
41288,49.0,False
41289,52.0,True
41291,86.0,True
41292,81.0,True
41293,60.0,True
41294,81.0,True
41295,0.0,False
41296,56.0,True
41297,55.0,True
41298,49.0,False
41301,58.0,True
41303,49.0,False
41304,50.0,False
41305,50.0,False
41306,87.0,True
41307,71.0,True
41308,91.0,True
41309,67.0,True
41310,59.0,True
41311,59.0,True
41312,83.0,True
41313,67.0,True
41314,0.0,False
41317,63.0,True
41318,50.0,False
41319,46.0,False
41321,0.0,False
41322,80.0,True
41325,83.0,True
41327,89.0,True
41328,86.0,True
41330,72.0,True
41331,83.0,True
41332,48.0,False
41334,48.0,False
41337,47.0,False
41339,58.0,True
41342,50.0,False
41343,87.0,True
41344,50.0,False
41346,48.0,False
41348,56.0,True
41349,69.0,True
41352,52.0,True
41353,76.0,True
41354,77.0,True
41355,58.0,True
41356,84.0,True
41360,50.0,False
41361,69.0,True
41362,68.0,True
41364,55.0,True
41366,48.0,False
41369,67.0,True
41371,64.0,True
41373,59.0,True
41375,58.0,True
41376,46.0,False
41379,69.0,True
41381,70.0,True
41382,65.0,True
41383,79.0,True
41384,85.0,True
41385,75.0,True
41388,86.0,True
41389,49.0,False
41390,0.0,False
41391,59.0,True
41394,60.0,True
41397,67.0,True
41398,77.0,True
41400,47.0,False
41401,51.0,True
41402,60.0,True
41403,52.0,True
41404,68.0,True
41405,59.0,True
41406,47.0,False
41408,79.0,True
41410,60.0,True
41412,56.0,True
41414,47.0,False
41415,58.0,True
41418,84.0,True
41419,57.0,True
41420,59.0,True
41421,0.0,False
41423,76.0,True
41424,83.0,True
41425,86.0,True
41426,49.0,False
41429,87.0,True
41430,52.0,True
41431,80.0,True
41433,85.0,True
41434,59.0,True
41435,69.0,True
41436,79.0,True
41438,95.0,True
41439,57.0,True
41440,68.0,True
41441,70.0,True
41443,59.0,True
41444,49.0,False
41445,51.0,True
41447,50.0,False
41448,74.0,True
41450,77.0,True
41453,83.0,True
41454,49.0,False
41457,77.0,True
41458,48.0,False
41459,88.0,True
41460,84.0,True
41461,87.0,True
41462,63.0,True
41463,78.0,True
41465,52.0,True
41466,79.0,True
41467,58.0,True
41468,81.0,True
41470,76.0,True
41471,58.0,True
41473,82.0,True
41474,62.0,True
41475,79.0,True
41476,89.0,True
41477,0.0,False
41478,84.0,True
41479,82.0,True
41480,87.0,True
41482,86.0,True
41483,49.0,False
41484,49.0,False
41486,73.0,True
41488,78.0,True
41489,88.0,True
41490,82.0,True
41491,48.0,False
41492,81.0,True
41493,51.0,True
41494,48.0,False
41495,74.0,True
41496,71.0,True
41497,46.0,False
41499,52.0,True
41500,70.0,True
41501,89.0,True
41502,60.0,True
41504,83.0,True
41505,65.0,True
41506,46.0,False
41507,62.0,True
41508,84.0,True
41509,53.0,True
41510,72.0,True
41512,57.0,True
41514,59.0,True
41515,79.0,True
41516,50.0,False
41517,50.0,False
41518,46.0,False
41519,49.0,False
41520,51.0,True
41521,50.0,False
41522,48.0,False
41524,80.0,True
41525,78.0,True
41526,57.0,True
41527,48.0,False
41530,60.0,True
41531,80.0,True
41533,65.0,True
41536,68.0,True
41537,57.0,True
41539,86.0,True
41541,62.0,True
41542,84.0,True
41544,51.0,True
41545,60.0,True
41546,59.0,True
41547,50.0,False
41552,50.0,False
41553,52.0,True
41555,60.0,True
41556,70.0,True
41557,58.0,True
41559,44.0,False
41561,0.0,False
41562,69.0,True
41563,49.0,False
41565,52.0,True
41570,49.0,False
41571,72.0,True
41572,50.0,False
41573,54.0,True
41575,50.0,False
41578,59.0,True
41581,56.0,True
41583,82.0,True
41584,68.0,True
41586,59.0,True
41588,66.0,True
41589,49.0,False
41590,0.0,False
41592,73.0,True
41594,69.0,True
41596,49.0,False
41597,87.0,True
41598,66.0,True
41599,56.0,True
41601,83.0,True
41602,65.0,True
41606,58.0,True
41607,62.0,True
41609,49.0,False
41611,52.0,True
41612,58.0,True
41613,70.0,True
41614,44.0,False
41617,92.0,True
41618,82.0,True
41620,86.0,True
41621,50.0,False
41622,53.0,True
41623,48.0,False
41625,93.0,True
41626,59.0,True
41627,59.0,True
41630,79.0,True
41633,55.0,True
41634,51.0,True
41635,80.0,True
41636,48.0,False
41637,49.0,False
41640,69.0,True
41641,47.0,False
41642,82.0,True
41644,58.0,True
41646,82.0,True
41648,62.0,True
41650,57.0,True
41652,79.0,True
41653,86.0,True
41654,46.0,False
41655,59.0,True
41656,0.0,False
41657,58.0,True
41658,83.0,True
41659,51.0,True
41660,51.0,True
41661,48.0,False
41663,59.0,True
41664,71.0,True
41665,54.0,True
41666,49.0,False
41667,68.0,True
41668,0.0,False
41669,59.0,True
41670,59.0,True
41672,66.0,True
41673,70.0,True
41674,0.0,False
41677,58.0,True
41680,68.0,True
41682,54.0,True
41684,85.0,True
41685,50.0,False
41686,77.0,True
41687,47.0,False
41688,0.0,False
41689,85.0,True
41690,62.0,True
41691,69.0,True
41692,59.0,True
41693,49.0,False
41694,84.0,True
41695,59.0,True
41696,54.0,True
41697,77.0,True
41698,59.0,True
41701,70.0,True
41702,52.0,True
41703,59.0,True
41704,58.0,True
41705,60.0,True
41706,52.0,True
41709,47.0,False
41710,59.0,True
41711,82.0,True
41714,53.0,True
41715,72.0,True
41716,82.0,True
41718,58.0,True
41720,58.0,True
41721,83.0,True
41722,60.0,True
41725,58.0,True
41726,49.0,False
41728,49.0,False
41730,82.0,True
41732,54.0,True
41733,58.0,True
41734,83.0,True
41737,65.0,True
41738,49.0,False
41739,69.0,True
41743,59.0,True
41744,53.0,True
41745,82.0,True
41746,58.0,True
41747,57.0,True
41748,81.0,True
41749,46.0,False
41750,73.0,True
41752,85.0,True
41753,77.0,True
41756,56.0,True
41757,64.0,True
41760,49.0,False
41761,83.0,True
41762,48.0,False
41763,49.0,False
41765,99.0,True
41766,0.0,False
41768,62.0,True
41769,98.0,True
41771,79.0,True
41772,67.0,True
41773,70.0,True
41774,63.0,True
41775,70.0,True
41776,81.0,True
41778,50.0,False
41780,87.0,True
41781,81.0,True
41785,58.0,True
41787,51.0,True
41788,51.0,True
41789,0.0,False
41791,78.0,True
41792,47.0,False
41793,60.0,True
41794,55.0,True
41796,63.0,True
41799,53.0,True
41800,51.0,True
41803,65.0,True
41805,70.0,True
41806,64.0,True
41807,76.0,True
41808,83.0,True
41810,70.0,True
41811,0.0,False
41814,54.0,True
41815,82.0,True
41816,57.0,True
41818,65.0,True
41819,84.0,True
41820,46.0,False
41821,64.0,True
41822,58.0,True
41823,50.0,False
41824,82.0,True
41825,84.0,True
41827,91.0,True
41828,65.0,True
41829,82.0,True
41830,69.0,True
41831,80.0,True
41832,70.0,True
41833,50.0,False
41836,0.0,False
41837,76.0,True
41838,46.0,False
41839,48.0,False
41840,51.0,True
41841,96.0,True
41842,56.0,True
41845,46.0,False
41846,55.0,True
41849,0.0,False
41850,53.0,True
41852,62.0,True
41854,79.0,True
41856,46.0,False
41857,46.0,False
41858,53.0,True
41860,60.0,True
41861,84.0,True
41862,87.0,True
41863,82.0,True
41866,87.0,True
41867,0.0,False
41868,66.0,True
41870,50.0,False
41872,82.0,True
41873,60.0,True
41875,83.0,True
41876,63.0,True
41877,77.0,True
41878,48.0,False
41879,48.0,False
41880,49.0,False
41881,50.0,False
41882,50.0,False
41883,49.0,False
41884,51.0,True
41885,82.0,True
41886,48.0,False
41889,49.0,False
41891,48.0,False
41892,83.0,True
41893,62.0,True
41895,84.0,True
41896,50.0,False
41897,60.0,True
41898,0.0,False
41899,86.0,True
41900,53.0,True
41901,79.0,True
41902,58.0,True
41904,93.0,True
41905,83.0,True
41906,58.0,True
41907,48.0,False
41911,85.0,True
41912,80.0,True
41914,48.0,False
41915,64.0,True
41916,59.0,True
41917,88.0,True
41918,56.0,True
41919,46.0,False
41920,57.0,True
41921,83.0,True
41922,52.0,True
41923,64.0,True
41924,81.0,True
41926,48.0,False
41928,84.0,True
41929,67.0,True
41930,71.0,True
41932,65.0,True
41934,84.0,True
41935,86.0,True
41936,73.0,True
41937,77.0,True
41938,48.0,False
41941,53.0,True
41943,49.0,False
41944,82.0,True
41946,49.0,False
41948,47.0,False
41950,71.0,True
41952,49.0,False
41953,79.0,True
41954,0.0,False
41955,65.0,True
41956,60.0,True
41957,46.0,False
41958,52.0,True
41959,72.0,True
41961,52.0,True
41963,70.0,True
41964,81.0,True
41967,70.0,True
41969,73.0,True
41972,56.0,True
41973,59.0,True
41975,70.0,True
41976,81.0,True
41977,50.0,False
41983,57.0,True
41984,62.0,True
41985,58.0,True
41989,46.0,False
41990,78.0,True
41991,48.0,False
41992,91.0,True
41993,47.0,False
41994,81.0,True
41995,84.0,True
41996,49.0,False
41997,81.0,True
41999,69.0,True
42000,54.0,True
42001,56.0,True
42002,78.0,True
42003,80.0,True
42004,71.0,True
42005,62.0,True
42006,55.0,True
42008,46.0,False
42009,0.0,False
42010,52.0,True
42012,77.0,True
42013,86.0,True
42014,57.0,True
42015,72.0,True
42017,86.0,True
42018,51.0,True
42019,0.0,False
42020,64.0,True
42021,81.0,True
42022,0.0,False
42023,80.0,True
42026,81.0,True
42027,51.0,True
42028,84.0,True
42029,50.0,False
42030,51.0,True
42031,59.0,True
42034,52.0,True
42036,47.0,False
42037,85.0,True
42038,47.0,False
42039,49.0,False
42040,84.0,True
42041,82.0,True
42043,51.0,True
42045,70.0,True
42046,53.0,True
42047,81.0,True
42048,50.0,False
42049,52.0,True
42050,81.0,True
42051,72.0,True
42052,69.0,True
42054,0.0,False
42055,77.0,True
42056,62.0,True
42057,59.0,True
42058,0.0,False
42059,50.0,False
42060,52.0,True
42061,60.0,True
42063,58.0,True
42064,56.0,True
42065,49.0,False
42066,56.0,True
42067,63.0,True
42068,0.0,False
42070,57.0,True
42073,49.0,False
42074,80.0,True
42075,49.0,False
42077,65.0,True
42078,49.0,False
42081,54.0,True
42082,60.0,True
42084,68.0,True
42085,48.0,False
42088,49.0,False
42089,78.0,True
42090,47.0,False
42091,51.0,True
42092,48.0,False
42094,52.0,True
42097,44.0,False
42099,49.0,False
42100,51.0,True
42101,57.0,True
42102,68.0,True
42105,48.0,False
42108,89.0,True
42109,57.0,True
42110,49.0,False
42111,49.0,False
42112,76.0,True
42113,68.0,True
42114,82.0,True
42116,0.0,False
42117,56.0,True
42118,60.0,True
42119,85.0,True
42120,50.0,False
42121,59.0,True
42122,81.0,True
42123,58.0,True
42124,62.0,True
42125,50.0,False
42126,50.0,False
42127,82.0,True
42130,68.0,True
42132,82.0,True
42134,0.0,False
42136,80.0,True
42137,83.0,True
42138,71.0,True
42139,60.0,True
42140,75.0,True
42141,66.0,True
42144,49.0,False
42147,59.0,True
42149,60.0,True
42150,65.0,True
42151,78.0,True
42152,54.0,True
42153,50.0,False
42154,69.0,True
42155,83.0,True
42156,59.0,True
42157,87.0,True
42159,82.0,True
42160,81.0,True
42162,57.0,True
42163,53.0,True
42164,51.0,True
42165,62.0,True
42166,51.0,True
42167,47.0,False
42169,60.0,True
42170,83.0,True
42171,84.0,True
42172,58.0,True
42173,0.0,False
42175,49.0,False
42176,0.0,False
42177,63.0,True
42178,52.0,True
42179,59.0,True
42181,51.0,True
42183,58.0,True
42184,0.0,False
42185,54.0,True
42186,82.0,True
42187,48.0,False
42188,48.0,False
42189,57.0,True
42190,49.0,False
42192,78.0,True
42193,89.0,True
42194,50.0,False
42195,55.0,True
42196,49.0,False
42197,50.0,False
42199,69.0,True
42201,59.0,True
42202,82.0,True
42203,63.0,True
42205,43.0,False
42206,82.0,True
42209,50.0,False
42210,54.0,True
42212,60.0,True
42213,62.0,True
42215,53.0,True
42216,60.0,True
42217,64.0,True
42218,64.0,True
42219,98.0,True
42220,48.0,False
42221,59.0,True
42223,72.0,True
42225,46.0,False
42228,51.0,True
42231,70.0,True
42232,70.0,True
42234,51.0,True
42235,0.0,False
42236,85.0,True
42237,54.0,True
42238,77.0,True
42239,78.0,True
42240,50.0,False
42242,49.0,False
42243,48.0,False
42245,73.0,True
42246,52.0,True
42247,0.0,False
42248,47.0,False
42250,83.0,True
42252,82.0,True
42253,47.0,False
42254,84.0,True
42257,81.0,True
42258,0.0,False
42259,49.0,False
42261,54.0,True
42262,81.0,True
42266,57.0,True
42267,51.0,True
42269,51.0,True
42270,49.0,False
42272,47.0,False
42273,63.0,True
42274,76.0,True
42275,82.0,True
42276,68.0,True
42278,50.0,False
42280,57.0,True
42281,50.0,False
42282,59.0,True
42283,69.0,True
42284,0.0,False
42285,88.0,True
42286,59.0,True
42287,65.0,True
42288,58.0,True
42289,49.0,False
42293,49.0,False
42294,57.0,True
42296,51.0,True
42297,50.0,False
42298,50.0,False
42299,47.0,False
42300,70.0,True
42302,83.0,True
42303,57.0,True
42304,57.0,True
42306,0.0,False
42307,80.0,True
42309,80.0,True
42311,59.0,True
42312,78.0,True
42313,58.0,True
42314,89.0,True
42315,48.0,False
42316,50.0,False
42317,79.0,True
42318,81.0,True
42319,64.0,True
42322,52.0,True
42324,48.0,False
42326,48.0,False
42327,0.0,False
42335,48.0,False
42336,68.0,True
42337,53.0,True
42338,53.0,True
42339,70.0,True
42340,67.0,True
42343,47.0,False
42344,49.0,False
42345,76.0,True
42347,87.0,True
42349,52.0,True
42350,68.0,True
42351,69.0,True
42352,63.0,True
42354,66.0,True
42358,54.0,True
42361,59.0,True
42362,79.0,True
42364,59.0,True
42365,0.0,False
42367,52.0,True
42369,48.0,False
42370,50.0,False
42371,64.0,True
42374,46.0,False
42375,73.0,True
42376,49.0,False
42377,80.0,True
42378,82.0,True
42379,58.0,True
42380,0.0,False
42381,50.0,False
42382,49.0,False
42383,50.0,False
42384,0.0,False
42386,59.0,True
42388,85.0,True
42389,59.0,True
42390,48.0,False
42391,50.0,False
42392,73.0,True
42393,59.0,True
42394,85.0,True
42395,47.0,False
42396,49.0,False
42398,56.0,True
42400,65.0,True
42402,87.0,True
42403,74.0,True
42404,86.0,True
42405,59.0,True
42406,52.0,True
42408,82.0,True
42409,57.0,True
42410,59.0,True
42411,70.0,True
42412,70.0,True
42413,82.0,True
42414,51.0,True
42415,60.0,True
42416,50.0,False
42417,57.0,True
42418,51.0,True
42419,46.0,False
42420,78.0,True
42421,75.0,True
42422,84.0,True
42423,49.0,False
42424,72.0,True
42425,81.0,True
42426,79.0,True
42427,46.0,False
42428,58.0,True
42431,0.0,False
42432,51.0,True
42433,57.0,True
42434,51.0,True
42435,80.0,True
42436,49.0,False
42437,64.0,True
42438,49.0,False
42439,47.0,False
42440,48.0,False
42441,51.0,True
42442,60.0,True
42444,52.0,True
42445,52.0,True
42446,81.0,True
42447,51.0,True
42448,50.0,False
42449,84.0,True
42450,53.0,True
42453,88.0,True
42454,49.0,False
42455,52.0,True
42456,53.0,True
42457,57.0,True
42458,0.0,False
42459,84.0,True
42460,52.0,True
42461,50.0,False
42462,53.0,True
42463,82.0,True
42464,85.0,True
42466,58.0,True
42468,80.0,True
42469,64.0,True
42470,81.0,True
42471,71.0,True
42472,60.0,True
42473,58.0,True
42476,90.0,True
42478,82.0,True
42479,49.0,False
42480,48.0,False
42481,48.0,False
42482,69.0,True
42483,58.0,True
42484,73.0,True
42486,60.0,True
42487,65.0,True
42489,62.0,True
42490,0.0,False
42491,50.0,False
42495,83.0,True
42496,70.0,True
42499,60.0,True
42500,46.0,False
42503,66.0,True
42504,68.0,True
42505,76.0,True
42506,49.0,False
42508,79.0,True
42509,48.0,False
42510,50.0,False
42511,57.0,True
42512,87.0,True
42513,68.0,True
42514,48.0,False
42515,0.0,False
42516,82.0,True
42517,59.0,True
42518,57.0,True
42519,66.0,True
42520,50.0,False
42525,49.0,False
42526,57.0,True
42528,0.0,False
42529,51.0,True
42530,62.0,True
42531,67.0,True
42532,50.0,False
42536,87.0,True
42537,84.0,True
42538,81.0,True
42539,80.0,True
42540,0.0,False
42541,56.0,True
42542,85.0,True
42545,50.0,False
42546,68.0,True
42547,84.0,True
42551,55.0,True
42553,53.0,True
42554,88.0,True
42555,47.0,False
42556,62.0,True
42557,84.0,True
42558,48.0,False
42560,79.0,True
42561,49.0,False
42562,50.0,False
42563,84.0,True
42564,60.0,True
42565,64.0,True
42566,81.0,True
42567,87.0,True
42570,75.0,True
42571,50.0,False
42572,60.0,True
42574,80.0,True
42576,52.0,True
42577,62.0,True
42578,46.0,False
42580,47.0,False
42581,53.0,True
42582,49.0,False
42584,87.0,True
42585,66.0,True
42589,68.0,True
42590,93.0,True
42591,53.0,True
42592,86.0,True
42594,50.0,False
42598,79.0,True
42599,57.0,True
42600,52.0,True
42601,49.0,False
42602,86.0,True
42603,87.0,True
42604,70.0,True
42606,0.0,False
42607,53.0,True
42608,54.0,True
42609,49.0,False
42611,80.0,True
42612,50.0,False
42613,76.0,True
42614,81.0,True
42616,83.0,True
42618,68.0,True
42619,50.0,False
42620,59.0,True
42621,68.0,True
42622,43.0,False
42623,52.0,True
42624,51.0,True
42625,49.0,False
42626,84.0,True
42627,44.0,False
42629,84.0,True
42630,72.0,True
42631,62.0,True
42632,91.0,True
42633,0.0,False
42634,0.0,False
42636,54.0,True
42638,54.0,True
42640,49.0,False
42641,53.0,True
42642,56.0,True
42643,51.0,True
42645,57.0,True
42646,68.0,True
42647,0.0,False
42648,81.0,True
42649,65.0,True
42651,80.0,True
42654,54.0,True
42656,50.0,False
42658,47.0,False
42659,56.0,True
42660,85.0,True
42661,68.0,True
42662,53.0,True
42663,79.0,True
42666,68.0,True
42669,49.0,False
42671,64.0,True
42672,48.0,False
42673,86.0,True
42674,49.0,False
42677,72.0,True
42678,62.0,True
42679,47.0,False
42680,0.0,False
42681,49.0,False
42682,49.0,False
42683,56.0,True
42684,52.0,True
42685,59.0,True
42686,52.0,True
42689,77.0,True
42690,96.0,True
42691,48.0,False
42692,48.0,False
42693,62.0,True
42694,76.0,True
42696,62.0,True
42698,50.0,False
42699,46.0,False
42700,48.0,False
42701,48.0,False
42702,49.0,False
42703,75.0,True
42704,48.0,False
42705,68.0,True
42709,63.0,True
42710,60.0,True
42711,0.0,False
42712,50.0,False
42713,82.0,True
42714,51.0,True
42715,75.0,True
42716,87.0,True
42717,86.0,True
42720,56.0,True
42721,84.0,True
42722,68.0,True
42724,85.0,True
42728,0.0,False
42729,68.0,True
42730,44.0,False
42733,48.0,False
42734,52.0,True
42736,68.0,True
42737,56.0,True
42740,49.0,False
42742,51.0,True
42745,63.0,True
42746,56.0,True
42747,39.0,False
42748,70.0,True
42750,89.0,True
42751,55.0,True
42752,81.0,True
42753,57.0,True
42754,78.0,True
42756,67.0,True
42758,63.0,True
42762,56.0,True
42763,49.0,False
42764,60.0,True
42765,82.0,True
42768,49.0,False
42770,46.0,False
42771,57.0,True
42774,48.0,False
42775,55.0,True
42776,50.0,False
42777,82.0,True
42778,84.0,True
42779,69.0,True
42781,87.0,True
42782,60.0,True
42783,48.0,False
42784,52.0,True
42785,50.0,False
42786,72.0,True
42788,78.0,True
42789,82.0,True
42790,56.0,True
42792,82.0,True
42793,64.0,True
42794,79.0,True
42796,60.0,True
42797,58.0,True
42798,0.0,False
42799,50.0,False
42800,85.0,True
42801,47.0,False
42802,59.0,True
42803,0.0,False
42806,71.0,True
42807,49.0,False
42808,0.0,False
42809,57.0,True
42811,67.0,True
42812,52.0,True
42815,70.0,True
42818,51.0,True
42819,72.0,True
42820,0.0,False
42821,83.0,True
42822,77.0,True
42823,59.0,True
42824,57.0,True
42825,69.0,True
42826,56.0,True
42828,84.0,True
42829,50.0,False
42831,46.0,False
42832,85.0,True
42834,75.0,True
42836,79.0,True
42837,84.0,True
42838,73.0,True
42839,62.0,True
42840,68.0,True
42842,50.0,False
42843,49.0,False
42844,0.0,False
42845,54.0,True
42846,46.0,False
42847,58.0,True
42848,55.0,True
42849,59.0,True
42851,46.0,False
42852,60.0,True
42853,0.0,False
42854,0.0,False
42858,74.0,True
42860,0.0,False
42862,57.0,True
42863,0.0,False
42865,69.0,True
42867,77.0,True
42868,46.0,False
42869,83.0,True
42870,0.0,False
42871,84.0,True
42874,58.0,True
42877,82.0,True
42883,49.0,False
42884,50.0,False
42885,0.0,False
42886,84.0,True
42887,82.0,True
42888,60.0,True
42889,85.0,True
42890,77.0,True
42891,72.0,True
42892,53.0,True
42894,0.0,False
42895,68.0,True
42896,59.0,True
42897,79.0,True
42898,46.0,False
42899,49.0,False
42900,75.0,True
42902,62.0,True
42904,52.0,True
42906,66.0,True
42907,76.0,True
42908,53.0,True
42909,46.0,False
42910,59.0,True
42911,69.0,True
42912,51.0,True
42913,47.0,False
42914,60.0,True
42915,66.0,True
42916,55.0,True
42919,74.0,True
42922,70.0,True
42923,48.0,False
42925,49.0,False
42926,0.0,False
42928,60.0,True
42929,71.0,True
42930,50.0,False
42932,77.0,True
42934,54.0,True
42935,48.0,False
42936,59.0,True
42938,78.0,True
42940,68.0,True
42942,89.0,True
42943,0.0,False
42944,80.0,True
42945,82.0,True
42948,80.0,True
42949,59.0,True
42950,89.0,True
42951,76.0,True
42955,50.0,False
42956,78.0,True
42957,67.0,True
42958,89.0,True
42959,87.0,True
42961,64.0,True
42962,50.0,False
42963,46.0,False
42964,85.0,True
42967,59.0,True
42968,80.0,True
42969,84.0,True
42970,52.0,True
42973,49.0,False
42975,58.0,True
42976,51.0,True
42977,81.0,True
42979,60.0,True
42980,47.0,False
42981,49.0,False
42982,53.0,True
42983,57.0,True
42984,48.0,False
42986,79.0,True
42988,48.0,False
42989,59.0,True
42990,82.0,True
42991,49.0,False
42993,53.0,True
42994,52.0,True
42998,78.0,True
43000,51.0,True
43001,60.0,True
43002,0.0,False
43003,80.0,True
43004,0.0,False
43005,59.0,True
43006,82.0,True
43007,59.0,True
43008,57.0,True
43009,71.0,True
43010,64.0,True
43012,88.0,True
43013,82.0,True
43014,53.0,True
43016,60.0,True
43017,80.0,True
43018,52.0,True
43021,48.0,False
43022,52.0,True
43024,0.0,False
43025,76.0,True
43026,73.0,True
43027,63.0,True
43028,47.0,False
43033,52.0,True
43034,58.0,True
43035,58.0,True
43037,71.0,True
43038,60.0,True
43039,58.0,True
43040,69.0,True
43041,0.0,False
43042,80.0,True
43044,63.0,True
43045,70.0,True
43046,60.0,True
43047,53.0,True
43048,48.0,False
43049,47.0,False
43050,77.0,True
43052,84.0,True
43053,47.0,False
43054,52.0,True
43055,51.0,True
43057,47.0,False
43059,64.0,True
43060,48.0,False
43062,50.0,False
43063,49.0,False
43064,52.0,True
43066,69.0,True
43072,56.0,True
43073,51.0,True
43076,46.0,False
43077,79.0,True
43078,49.0,False
43079,84.0,True
43080,82.0,True
43082,63.0,True
43084,65.0,True
43085,79.0,True
43086,59.0,True
43087,59.0,True
43088,88.0,True
43089,0.0,False
43090,70.0,True
43091,60.0,True
43093,48.0,False
43094,49.0,False
43095,58.0,True
43096,47.0,False
43097,0.0,False
43098,59.0,True
43099,50.0,False
43101,51.0,True
43104,56.0,True
43106,50.0,False
43107,79.0,True
43108,81.0,True
43109,43.0,False
43110,88.0,True
43111,83.0,True
43114,52.0,True
43118,79.0,True
43119,68.0,True
43120,78.0,True
43121,76.0,True
43123,73.0,True
43124,81.0,True
43125,59.0,True
43126,79.0,True
43127,69.0,True
43128,48.0,False
43130,0.0,False
43131,49.0,False
43132,58.0,True
43133,51.0,True
43134,60.0,True
43135,52.0,True
43136,48.0,False
43137,78.0,True
43138,48.0,False
43139,44.0,False
43141,0.0,False
43142,71.0,True
43144,0.0,False
43145,64.0,True
43148,66.0,True
43149,71.0,True
43150,49.0,False
43152,53.0,True
43153,85.0,True
43157,49.0,False
43158,58.0,True
43160,58.0,True
43161,51.0,True
43162,58.0,True
43163,47.0,False
43164,56.0,True
43165,59.0,True
43166,0.0,False
43167,84.0,True
43168,88.0,True
43169,58.0,True
43171,86.0,True
43174,49.0,False
43175,50.0,False
43176,79.0,True
43179,63.0,True
43180,82.0,True
43181,53.0,True
43182,48.0,False
43183,50.0,False
43184,47.0,False
43185,84.0,True
43186,79.0,True
43187,53.0,True
43188,48.0,False
43191,0.0,False
43193,80.0,True
43195,75.0,True
43196,0.0,False
43197,50.0,False
43198,78.0,True
43200,49.0,False
43201,52.0,True
43202,66.0,True
43203,57.0,True
43204,70.0,True
43205,71.0,True
43206,64.0,True
43207,55.0,True
43208,60.0,True
43209,59.0,True
43211,90.0,True
43213,50.0,False
43214,57.0,True
43215,47.0,False
43216,85.0,True
43217,88.0,True
43218,0.0,False
43220,46.0,False
43221,48.0,False
43222,57.0,True
43225,67.0,True
43226,81.0,True
43227,48.0,False
43229,80.0,True
43230,46.0,False
43231,44.0,False
43232,57.0,True
43233,49.0,False
43234,55.0,True
43235,49.0,False
43236,47.0,False
43238,0.0,False
43239,81.0,True
43240,55.0,True
43241,49.0,False
43242,50.0,False
43243,82.0,True
43244,54.0,True
43245,44.0,False
43246,58.0,True
43247,52.0,True
43248,58.0,True
43250,78.0,True
43251,79.0,True
43252,68.0,True
43253,48.0,False
43254,49.0,False
43255,70.0,True
43256,81.0,True
43258,48.0,False
43259,81.0,True
43260,46.0,False
43261,48.0,False
43262,56.0,True
43265,62.0,True
43266,49.0,False
43268,87.0,True
43269,51.0,True
43270,48.0,False
43272,59.0,True
43273,47.0,False
43274,75.0,True
43275,50.0,False
43276,50.0,False
43277,59.0,True
43281,50.0,False
43282,52.0,True
43283,49.0,False
43284,69.0,True
43289,58.0,True
43290,55.0,True
43291,59.0,True
43292,57.0,True
43294,84.0,True
43295,0.0,False
43296,51.0,True
43297,51.0,True
43298,60.0,True
43299,59.0,True
43300,50.0,False
43301,80.0,True
43303,44.0,False
43304,58.0,True
43305,49.0,False
43306,76.0,True
43307,48.0,False
43308,60.0,True
43309,47.0,False
43310,52.0,True
43311,56.0,True
43312,59.0,True
43313,64.0,True
43314,81.0,True
43316,54.0,True
43317,69.0,True
43318,58.0,True
43319,49.0,False
43320,50.0,False
43321,80.0,True
43322,84.0,True
43323,66.0,True
43325,60.0,True
43326,52.0,True
43327,85.0,True
43328,0.0,False
43329,80.0,True
43331,68.0,True
43332,57.0,True
43333,71.0,True
43336,53.0,True
43337,0.0,False
43338,50.0,False
43339,60.0,True
43340,81.0,True
43342,71.0,True
43343,88.0,True
43344,59.0,True
43345,73.0,True
43346,65.0,True
43347,49.0,False
43349,89.0,True
43350,68.0,True
43351,0.0,False
43352,52.0,True
43353,57.0,True
